성별,교급별,학년별,권역별,용돈,가중치,평생 도박 경험,지난 6개월 간 도박 지속 여부,지난 6개월 간 가장 많이 한 도박 유형,지난 6개월 간 가장 많이 한 도박 빈도,지난 6개월 간 도박을 통한 손익 여부,도박으로 인한 폐해_일상생활 문제,주변친구의 도박 행위 목격 및 청취 경험 여부,학교 내 도박문제 예방교육 경험 여부,청소년 도박문제 예방교육 필요성
1,1,1,4,1,443.03,2,99,99,99,99,99,2,2,4
2,1,1,4,2,471.31,2,99,99,99,99,99,2,2,4
2,1,1,4,3,471.31,2,99,99,99,99,99,1,2,3
2,1,1,4,2,471.31,2,99,99,99,99,99,2,2,4
2,1,1,4,2,471.31,2,99,99,99,99,99,2,2,4
2,1,2,3,3,64.05,2,99,99,99,99,99,2,1,3
1,1,2,3,1,65.6,2,99,99,99,99,99,2,1,3
2,1,2,3,6,64.05,2,99,99,99,99,99,2,1,4
2,1,2,3,2,64.05,2,99,99,99,99,99,2,1,3
1,1,2,3,4,65.6,2,99,99,99,99,99,2,1,3
2,1,2,3,2,64.05,2,99,99,99,99,99,2,1,4
1,1,2,3,1,65.6,2,99,99,99,99,99,2,1,4
1,1,2,3,1,65.6,2,99,99,99,99,99,2,1,1
1,1,2,3,2,65.6,2,99,99,99,99,99,2,1,3
2,1,2,3,3,64.05,1,2,99,99,99,99,1,1,4
2,1,2,3,2,64.05,2,99,99,99,99,99,2,1,4
1,1,2,3,2,65.6,2,99,99,99,99,99,2,1,1
1,1,2,3,2,65.6,2,99,99,99,99,99,2,1,2
1,1,2,3,2,65.6,2,99,99,99,99,99,2,1,3
2,1,2,3,3,64.05,2,99,99,99,99,99,2,1,3
2,1,1,4,3,471.31,2,99,99,99,99,99,2,2,4
1,1,2,3,2,65.6,2,99,99,99,99,99,2,1,3
1,1,2,3,3,65.6,2,99,99,99,99,99,2,1,4
2,1,2,3,1,64.05,2,99,99,99,99,99,2,1,4
1,1,1,4,2,443.03,2,99,99,99,99,99,2,2,3
2,1,2,3,2,64.05,2,99,99,99,99,99,2,1,2
2,1,2,3,8,64.05,2,99,99,99,99,99,2,1,4
1,1,2,3,2,65.6,2,99,99,99,99,99,2,1,4
2,1,1,4,2,471.31,2,99,99,99,99,99,1,1,4
2,1,1,4,2,471.31,2,99,99,99,99,99,2,2,4
1,1,1,4,2,443.03,2,99,99,99,99,99,2,2,4
1,1,1,4,2,443.03,2,99,99,99,99,99,2,2,3
2,1,1,4,2,471.31,2,99,99,99,99,99,1,1,4
1,1,1,4,2,443.03,2,99,99,99,99,99,2,1,4
1,1,1,4,1,443.03,2,99,99,99,99,99,1,1,4
1,1,3,2,1,99.9,2,99,99,99,99,99,2,1,3
2,1,3,2,1,113.1,2,99,99,99,99,99,2,1,4
1,1,3,2,2,99.9,2,99,99,99,99,99,2,1,3
1,1,3,2,2,99.9,2,99,99,99,99,99,2,1,4
2,1,3,2,1,113.1,2,99,99,99,99,99,2,1,4
2,1,3,2,1,113.1,2,99,99,99,99,99,2,1,4
2,1,3,2,1,113.1,2,99,99,99,99,99,2,1,4
2,1,3,2,2,113.1,2,99,99,99,99,99,1,1,3
2,1,3,2,2,113.1,2,99,99,99,99,99,2,1,3
1,1,3,2,3,99.9,2,99,99,99,99,99,2,1,3
2,1,3,2,1,113.1,2,99,99,99,99,99,2,1,4
1,1,3,2,2,99.9,1,2,99,99,99,99,2,1,4
1,1,3,2,2,99.9,2,99,99,99,99,99,2,1,4
1,1,3,2,4,99.9,2,99,99,99,99,99,2,1,3
1,1,3,2,1,99.9,2,99,99,99,99,99,2,1,3
2,1,3,2,5,113.1,2,99,99,99,99,99,2,1,4
2,1,3,2,2,113.1,2,99,99,99,99,99,2,1,4
2,1,3,2,2,113.1,2,99,99,99,99,99,2,1,4
1,1,3,2,2,99.9,2,99,99,99,99,99,2,1,4
2,1,3,2,1,113.1,2,99,99,99,99,99,2,1,3
1,1,3,2,2,99.9,2,99,99,99,99,99,2,1,2
1,1,3,2,3,99.9,2,99,99,99,99,99,1,1,3
1,1,3,2,5,99.9,1,2,99,99,99,99,2,1,4
1,1,3,2,5,99.9,2,99,99,99,99,99,2,1,3
1,1,3,2,4,99.9,2,99,99,99,99,99,1,2,3
1,1,1,3,2,314.47,2,99,99,99,99,99,1,1,4
1,1,1,3,4,314.47,2,99,99,99,99,99,2,1,3
2,1,1,3,2,335.65,2,99,99,99,99,99,2,1,4
1,1,1,3,2,314.47,2,99,99,99,99,99,2,2,4
2,1,1,3,4,335.65,2,99,99,99,99,99,1,1,4
2,1,1,3,2,335.65,2,99,99,99,99,99,2,1,3
2,1,1,3,2,335.65,2,99,99,99,99,99,2,1,4
1,1,1,3,2,314.47,2,99,99,99,99,99,2,2,3
1,1,1,3,4,314.47,2,99,99,99,99,99,2,2,3
1,1,1,3,2,314.47,2,99,99,99,99,99,2,1,3
2,1,1,3,2,335.65,2,99,99,99,99,99,2,1,4
1,1,1,3,1,314.47,2,99,99,99,99,99,2,1,3
1,1,1,3,4,314.47,2,99,99,99,99,99,1,2,3
2,1,1,3,2,335.65,2,99,99,99,99,99,2,1,3
2,1,1,3,1,335.65,2,99,99,99,99,99,2,1,3
2,1,1,3,1,335.65,2,99,99,99,99,99,2,1,4
1,1,1,3,2,314.47,2,99,99,99,99,99,2,1,4
2,1,1,3,2,335.65,2,99,99,99,99,99,2,1,4
1,1,1,3,1,314.47,2,99,99,99,99,99,1,1,2
2,1,1,3,3,335.65,2,99,99,99,99,99,2,1,4
1,1,1,3,1,314.47,2,99,99,99,99,99,1,1,4
1,1,1,3,2,314.47,2,99,99,99,99,99,2,2,3
2,1,1,3,2,335.65,2,99,99,99,99,99,2,1,4
2,1,1,3,1,335.65,2,99,99,99,99,99,2,1,4
1,1,1,3,1,314.47,2,99,99,99,99,99,2,1,3
2,1,3,4,2,220.92,2,99,99,99,99,99,2,1,4
2,1,3,4,2,220.92,2,99,99,99,99,99,2,2,3
1,1,3,4,2,261.77,2,99,99,99,99,99,2,1,4
1,1,3,4,2,261.77,2,99,99,99,99,99,2,1,3
2,1,3,4,6,220.92,2,99,99,99,99,99,2,2,3
1,1,3,4,2,261.77,2,99,99,99,99,99,2,1,3
2,1,3,4,5,220.92,2,99,99,99,99,99,2,1,4
2,1,3,4,3,220.92,2,99,99,99,99,99,2,1,3
2,1,3,4,2,220.92,2,99,99,99,99,99,2,1,4
1,1,3,4,2,261.77,2,99,99,99,99,99,2,1,4
2,1,3,4,2,220.92,2,99,99,99,99,99,2,1,3
1,1,3,4,2,261.77,2,99,99,99,99,99,1,1,3
1,1,3,4,2,261.77,2,99,99,99,99,99,2,1,3
1,1,3,4,2,261.77,2,99,99,99,99,99,2,1,3
1,1,3,4,2,261.77,2,99,99,99,99,99,2,1,4
2,1,3,4,8,220.92,2,99,99,99,99,99,2,1,4
2,1,3,4,2,220.92,2,99,99,99,99,99,2,1,4
2,1,3,4,1,220.92,2,99,99,99,99,99,2,1,4
2,1,3,4,2,220.92,2,99,99,99,99,99,2,1,3
1,1,1,1,1,479.69,2,99,99,99,99,99,2,1,4
1,1,1,1,1,479.69,2,99,99,99,99,99,2,2,3
2,1,1,1,2,515.67,2,99,99,99,99,99,2,2,4
1,1,1,1,2,479.69,2,99,99,99,99,99,2,2,1
1,1,1,1,2,479.69,2,99,99,99,99,99,2,2,3
1,1,1,1,2,479.69,2,99,99,99,99,99,1,2,4
1,1,1,1,2,479.69,2,99,99,99,99,99,2,1,4
2,1,1,1,2,515.67,2,99,99,99,99,99,2,2,4
2,1,1,1,2,515.67,2,99,99,99,99,99,2,2,4
1,1,1,1,2,479.69,2,99,99,99,99,99,2,2,4
2,1,1,1,2,515.67,2,99,99,99,99,99,2,2,3
2,1,1,1,2,515.67,2,99,99,99,99,99,2,2,3
1,1,1,1,6,479.69,2,99,99,99,99,99,2,2,4
1,1,1,1,1,479.69,1,2,99,99,99,99,2,2,3
2,1,1,1,2,515.67,2,99,99,99,99,99,2,2,3
1,1,1,1,1,479.69,2,99,99,99,99,99,2,2,4
2,1,1,1,2,515.67,2,99,99,99,99,99,2,2,4
1,1,3,4,3,261.77,2,99,99,99,99,99,2,1,3
2,1,3,4,2,220.92,2,99,99,99,99,99,2,1,3
2,1,1,1,2,515.67,2,99,99,99,99,99,2,2,3
1,1,3,4,7,261.77,2,99,99,99,99,99,1,1,3
1,1,3,4,1,261.77,2,99,99,99,99,99,2,1,3
2,1,3,4,2,220.92,2,99,99,99,99,99,2,1,4
1,1,1,1,2,479.69,2,99,99,99,99,99,2,2,3
2,1,3,2,2,282.76,2,99,99,99,99,99,2,1,3
1,1,3,2,2,249.74,2,99,99,99,99,99,2,1,3
1,1,3,2,2,249.74,2,99,99,99,99,99,2,1,4
1,1,3,2,2,249.74,2,99,99,99,99,99,2,1,4
2,1,3,2,2,282.76,2,99,99,99,99,99,2,1,4
2,1,3,2,1,282.76,2,99,99,99,99,99,2,1,3
2,1,3,2,3,282.76,2,99,99,99,99,99,2,2,4
1,1,3,2,2,249.74,2,99,99,99,99,99,2,1,3
1,1,3,2,2,249.74,2,99,99,99,99,99,2,1,4
1,1,3,2,1,249.74,2,99,99,99,99,99,2,1,4
2,1,3,2,1,282.76,2,99,99,99,99,99,2,2,4
1,1,3,4,2,274.23,2,99,99,99,99,99,2,2,3
1,1,3,4,2,274.23,2,99,99,99,99,99,2,2,3
1,1,3,4,4,274.23,2,99,99,99,99,99,2,1,4
1,1,3,4,8,274.23,2,99,99,99,99,99,2,2,3
1,1,3,2,2,249.74,2,99,99,99,99,99,1,2,3
2,1,3,2,5,282.76,2,99,99,99,99,99,1,1,3
2,1,3,4,2,231.44,1,2,99,99,99,99,1,1,3
2,1,3,4,2,231.44,2,99,99,99,99,99,2,2,4
1,1,3,2,2,249.74,2,99,99,99,99,99,2,1,3
1,1,3,4,3,274.23,2,99,99,99,99,99,2,1,3
1,1,3,2,5,249.74,2,99,99,99,99,99,2,2,3
1,1,3,4,3,274.23,2,99,99,99,99,99,2,2,4
2,1,3,4,4,231.44,2,99,99,99,99,99,2,1,3
2,1,3,4,1,231.44,2,99,99,99,99,99,1,2,2
1,1,3,4,2,261.77,2,99,99,99,99,99,2,1,4
1,1,3,4,3,274.23,2,99,99,99,99,99,1,2,3
2,1,3,2,3,282.76,2,99,99,99,99,99,2,1,3
2,1,3,4,3,231.44,2,99,99,99,99,99,2,1,3
1,1,3,2,3,249.74,2,99,99,99,99,99,2,1,3
1,1,3,4,5,274.23,2,99,99,99,99,99,2,2,3
2,1,3,2,2,282.76,2,99,99,99,99,99,1,1,3
1,1,3,4,2,261.77,2,99,99,99,99,99,1,1,3
2,1,3,2,3,282.76,2,99,99,99,99,99,2,2,3
1,1,1,1,3,111.57,2,99,99,99,99,99,2,2,3
1,1,3,4,2,274.23,2,99,99,99,99,99,1,1,3
1,1,3,2,1,249.74,2,99,99,99,99,99,2,1,4
2,1,3,4,2,231.44,2,99,99,99,99,99,2,2,3
1,1,3,4,2,274.23,2,99,99,99,99,99,2,2,4
2,1,3,4,5,231.44,2,99,99,99,99,99,2,1,4
2,1,3,4,2,231.44,2,99,99,99,99,99,2,2,3
2,1,3,4,1,231.44,2,99,99,99,99,99,2,2,2
1,1,3,2,4,249.74,2,99,99,99,99,99,2,2,3
2,1,3,2,3,282.76,2,99,99,99,99,99,2,2,2
2,1,3,4,2,231.44,2,99,99,99,99,99,2,2,2
2,1,3,4,2,231.44,2,99,99,99,99,99,2,2,3
1,1,3,2,1,249.74,2,99,99,99,99,99,1,2,4
2,1,3,2,3,298.14,2,99,99,99,99,99,2,2,2
2,1,3,2,5,298.14,2,99,99,99,99,99,2,2,3
2,1,3,2,5,298.14,2,99,99,99,99,99,2,1,3
1,1,3,2,3,340.89,2,99,99,99,99,99,2,2,4
2,1,3,2,2,298.14,2,99,99,99,99,99,2,2,3
1,1,3,2,3,340.89,2,99,99,99,99,99,2,1,3
1,1,3,2,4,340.89,2,99,99,99,99,99,2,1,3
2,1,3,2,1,298.14,2,99,99,99,99,99,1,1,4
2,1,3,2,3,298.14,2,99,99,99,99,99,1,1,4
1,1,3,2,3,340.89,2,99,99,99,99,99,2,1,4
1,1,3,2,1,340.89,2,99,99,99,99,99,2,1,3
2,1,3,2,2,298.14,1,1,7,6,1,1,1,1,4
1,1,3,2,2,340.89,2,99,99,99,99,99,2,1,4
1,1,3,2,3,340.89,2,99,99,99,99,99,2,1,4
2,1,3,2,1,298.14,2,99,99,99,99,99,2,1,4
2,1,3,2,1,298.14,2,99,99,99,99,99,2,1,4
2,1,3,2,1,298.14,2,99,99,99,99,99,2,1,3
1,1,3,2,2,340.89,2,99,99,99,99,99,1,1,4
2,1,1,1,2,235.15,2,99,99,99,99,99,2,2,1
1,1,1,1,2,212.03,2,99,99,99,99,99,2,2,1
2,1,1,1,2,235.15,2,99,99,99,99,99,2,2,3
1,1,1,1,1,212.03,2,99,99,99,99,99,2,2,3
1,1,1,1,2,212.03,2,99,99,99,99,99,1,1,3
1,1,1,1,1,212.03,2,99,99,99,99,99,2,2,2
1,1,1,1,2,212.03,2,99,99,99,99,99,2,2,3
2,1,1,1,2,235.15,2,99,99,99,99,99,2,2,4
1,1,1,1,2,212.03,2,99,99,99,99,99,2,2,4
1,1,1,1,3,111.57,2,99,99,99,99,99,2,1,3
1,1,2,2,2,276.07,2,99,99,99,99,99,2,1,4
1,1,2,2,2,276.07,2,99,99,99,99,99,2,1,4
1,1,2,2,3,276.07,2,99,99,99,99,99,2,1,1
1,1,2,2,1,276.07,2,99,99,99,99,99,2,1,4
2,1,2,2,7,323.85,2,99,99,99,99,99,2,1,4
2,1,2,2,1,323.85,2,99,99,99,99,99,2,1,3
2,1,2,2,1,323.85,2,99,99,99,99,99,2,1,4
2,1,2,2,2,323.85,2,99,99,99,99,99,2,1,4
1,1,2,2,5,276.07,2,99,99,99,99,99,2,1,3
1,1,2,2,2,276.07,2,99,99,99,99,99,1,1,4
2,1,2,2,2,323.85,2,99,99,99,99,99,2,1,4
1,1,2,2,2,276.07,2,99,99,99,99,99,2,1,3
2,1,2,2,1,323.85,2,99,99,99,99,99,2,1,4
1,1,2,2,2,276.07,2,99,99,99,99,99,2,1,2
1,1,2,2,2,276.07,2,99,99,99,99,99,2,1,3
2,1,2,2,1,323.85,2,99,99,99,99,99,2,1,4
2,1,2,2,1,323.85,2,99,99,99,99,99,2,1,4
2,1,2,2,1,323.85,2,99,99,99,99,99,2,1,3
1,1,2,2,1,276.07,2,99,99,99,99,99,2,1,3
1,1,2,2,2,276.07,2,99,99,99,99,99,1,1,3
2,1,2,2,2,323.85,2,99,99,99,99,99,2,1,4
1,1,2,2,1,276.07,2,99,99,99,99,99,2,1,4
1,1,2,2,5,276.07,2,99,99,99,99,99,2,1,4
1,1,2,2,1,276.07,2,99,99,99,99,99,2,1,2
1,1,2,2,1,276.07,2,99,99,99,99,99,2,1,4
1,1,2,2,2,276.07,2,99,99,99,99,99,2,1,3
2,1,2,2,2,323.85,2,99,99,99,99,99,2,1,4
2,1,2,2,1,323.85,2,99,99,99,99,99,2,2,4
1,1,1,1,5,138.64,2,99,99,99,99,99,2,2,2
2,1,1,1,2,153.76,2,99,99,99,99,99,2,1,3
1,1,1,1,2,138.64,2,99,99,99,99,99,2,2,2
2,1,1,1,2,153.76,2,99,99,99,99,99,1,2,3
2,1,1,1,3,153.76,2,99,99,99,99,99,1,2,3
1,1,1,1,2,138.64,2,99,99,99,99,99,2,2,2
1,1,1,1,2,138.64,2,99,99,99,99,99,2,2,2
2,1,1,1,2,153.76,2,99,99,99,99,99,2,2,4
1,1,1,1,1,138.64,2,99,99,99,99,99,2,1,2
1,1,1,1,2,138.64,2,99,99,99,99,99,2,2,3
2,1,1,1,1,153.76,2,99,99,99,99,99,2,2,1
1,1,1,1,1,138.64,2,99,99,99,99,99,1,2,2
2,1,1,1,2,153.76,2,99,99,99,99,99,2,2,4
1,1,1,1,2,111.57,2,99,99,99,99,99,2,1,4
2,1,1,4,1,92.66,2,99,99,99,99,99,2,1,3
2,1,1,4,1,92.66,2,99,99,99,99,99,2,1,4
1,1,1,4,2,99.17,2,99,99,99,99,99,2,1,4
2,1,1,4,3,92.66,2,99,99,99,99,99,2,1,4
2,1,1,4,2,92.66,2,99,99,99,99,99,2,1,4
1,1,1,4,6,99.17,2,99,99,99,99,99,2,1,4
2,1,1,4,1,92.66,2,99,99,99,99,99,2,1,4
2,1,1,4,2,92.66,2,99,99,99,99,99,2,1,4
1,1,1,4,2,99.17,2,99,99,99,99,99,1,1,4
2,1,1,4,1,92.66,2,99,99,99,99,99,2,1,4
1,1,1,4,2,99.17,2,99,99,99,99,99,1,1,2
2,1,1,4,1,92.66,2,99,99,99,99,99,2,1,4
1,1,1,4,7,99.17,2,99,99,99,99,99,2,1,4
2,1,1,4,1,92.66,2,99,99,99,99,99,2,1,3
2,1,1,4,1,92.66,2,99,99,99,99,99,2,1,4
1,1,1,4,2,99.17,2,99,99,99,99,99,2,1,4
2,1,1,4,2,92.66,2,99,99,99,99,99,1,1,4
1,1,1,4,2,99.17,2,99,99,99,99,99,2,1,4
2,1,1,4,2,92.66,2,99,99,99,99,99,2,1,4
1,1,1,4,2,99.17,2,99,99,99,99,99,2,1,4
2,1,1,4,1,92.66,2,99,99,99,99,99,2,1,4
1,1,1,4,3,99.17,2,99,99,99,99,99,2,1,4
2,1,1,4,1,92.66,2,99,99,99,99,99,2,1,3
1,1,1,1,2,111.57,2,99,99,99,99,99,1,2,3
1,1,1,1,2,111.57,2,99,99,99,99,99,2,1,3
1,1,1,1,2,111.57,2,99,99,99,99,99,2,1,4
1,1,1,1,1,111.57,2,99,99,99,99,99,1,2,4
1,1,1,1,2,111.57,2,99,99,99,99,99,2,2,3
1,1,1,1,1,111.57,2,99,99,99,99,99,2,2,4
2,1,1,1,1,93.58,2,99,99,99,99,99,2,2,3
2,1,1,1,1,93.58,2,99,99,99,99,99,2,2,4
2,1,1,1,1,93.58,2,99,99,99,99,99,2,2,3
1,1,3,1,3,236.85,2,99,99,99,99,99,2,1,4
1,1,3,1,1,236.85,2,99,99,99,99,99,2,1,4
1,1,3,1,2,236.85,2,99,99,99,99,99,2,1,4
1,1,3,1,4,236.85,2,99,99,99,99,99,2,1,4
2,1,3,1,1,271.15,2,99,99,99,99,99,1,1,4
2,1,3,1,1,271.15,2,99,99,99,99,99,2,1,4
2,1,3,1,7,271.15,2,99,99,99,99,99,2,1,4
2,1,3,1,2,271.15,2,99,99,99,99,99,2,1,4
2,1,3,1,2,271.15,2,99,99,99,99,99,2,1,4
1,1,3,1,2,236.85,2,99,99,99,99,99,2,1,4
2,1,3,1,8,271.15,2,99,99,99,99,99,1,1,4
1,1,3,1,2,236.85,2,99,99,99,99,99,2,1,4
1,1,3,1,3,236.85,2,99,99,99,99,99,2,1,3
2,1,3,1,2,271.15,2,99,99,99,99,99,2,1,3
1,1,3,1,2,236.85,2,99,99,99,99,99,2,1,4
1,1,3,1,2,236.85,2,99,99,99,99,99,2,1,4
1,1,3,1,2,236.85,2,99,99,99,99,99,1,1,2
1,1,3,1,2,371.34,2,99,99,99,99,99,2,1,4
2,1,3,1,2,400.35,2,99,99,99,99,99,2,1,3
2,1,3,1,1,400.35,2,99,99,99,99,99,2,1,4
1,1,3,1,1,371.34,2,99,99,99,99,99,1,1,4
2,1,3,1,3,400.35,2,99,99,99,99,99,2,1,4
1,1,3,1,2,371.34,2,99,99,99,99,99,2,2,4
2,1,3,1,2,400.35,2,99,99,99,99,99,2,1,4
1,1,3,1,2,371.34,2,99,99,99,99,99,2,1,3
1,1,3,1,1,371.34,2,99,99,99,99,99,2,1,4
2,1,3,1,2,400.35,1,2,99,99,99,99,2,1,4
2,1,3,1,3,400.35,2,99,99,99,99,99,2,1,4
1,1,3,1,2,371.34,2,99,99,99,99,99,2,1,3
1,1,3,1,2,371.34,2,99,99,99,99,99,2,1,4
1,1,3,1,2,371.34,2,99,99,99,99,99,1,1,3
2,1,3,1,2,400.35,2,99,99,99,99,99,2,1,4
2,1,3,1,2,400.35,2,99,99,99,99,99,2,1,3
1,1,3,1,2,371.34,2,99,99,99,99,99,2,1,3
2,1,3,1,2,400.35,2,99,99,99,99,99,2,1,4
1,1,3,1,2,371.34,2,99,99,99,99,99,2,1,4
2,1,3,1,2,400.35,2,99,99,99,99,99,2,1,4
1,1,3,1,2,371.34,2,99,99,99,99,99,2,1,4
2,1,3,1,2,400.35,2,99,99,99,99,99,2,1,3
2,1,1,1,2,93.58,2,99,99,99,99,99,2,2,4
2,1,1,1,1,93.58,2,99,99,99,99,99,2,2,3
2,1,2,4,1,361.02,2,99,99,99,99,99,2,1,4
1,1,2,4,2,410.92,2,99,99,99,99,99,2,2,4
2,1,2,4,2,361.02,2,99,99,99,99,99,2,2,4
2,1,2,4,2,361.02,2,99,99,99,99,99,1,1,4
2,1,2,4,2,361.02,2,99,99,99,99,99,2,1,4
2,1,2,4,2,361.02,2,99,99,99,99,99,2,2,3
1,1,2,4,2,410.92,2,99,99,99,99,99,2,2,3
1,1,2,4,2,410.92,2,99,99,99,99,99,2,1,4
2,1,2,4,2,361.02,2,99,99,99,99,99,2,2,3
1,1,2,4,3,410.92,2,99,99,99,99,99,1,1,4
2,1,2,4,2,361.02,2,99,99,99,99,99,2,1,4
2,1,2,4,3,361.02,2,99,99,99,99,99,2,1,3
2,1,2,4,1,361.02,2,99,99,99,99,99,2,1,4
2,1,2,4,5,361.02,2,99,99,99,99,99,1,2,3
1,1,2,4,2,410.92,2,99,99,99,99,99,2,2,4
1,1,2,4,2,410.92,2,99,99,99,99,99,2,1,4
2,1,1,1,2,93.58,2,99,99,99,99,99,1,1,4
2,1,2,4,3,361.02,2,99,99,99,99,99,2,2,3
1,1,2,4,2,410.92,2,99,99,99,99,99,1,1,4
1,1,2,4,2,410.92,2,99,99,99,99,99,2,1,4
2,1,1,1,2,93.58,2,99,99,99,99,99,2,2,4
2,1,1,1,2,93.58,2,99,99,99,99,99,2,2,3
2,1,2,4,2,567.32,2,99,99,99,99,99,1,2,3
1,1,2,4,2,645.73,2,99,99,99,99,99,2,2,3
1,1,2,4,1,645.73,2,99,99,99,99,99,1,2,4
2,1,2,4,2,567.32,2,99,99,99,99,99,1,1,4
2,1,2,4,1,567.32,2,99,99,99,99,99,2,1,3
1,1,2,4,2,645.73,2,99,99,99,99,99,2,1,3
2,1,2,4,2,567.32,2,99,99,99,99,99,2,1,3
2,1,2,4,2,567.32,2,99,99,99,99,99,2,2,3
2,1,2,4,2,567.32,2,99,99,99,99,99,2,2,4
1,1,2,4,2,645.73,2,99,99,99,99,99,2,2,3
1,1,2,4,2,645.73,2,99,99,99,99,99,2,2,4
2,1,2,4,3,567.32,2,99,99,99,99,99,2,1,3
2,1,2,4,2,567.32,2,99,99,99,99,99,2,2,3
1,1,2,4,1,645.73,2,99,99,99,99,99,2,2,3
2,1,2,4,2,567.32,2,99,99,99,99,99,2,2,3
1,1,2,4,1,645.73,2,99,99,99,99,99,2,1,4
2,1,2,4,1,567.32,2,99,99,99,99,99,2,2,4
1,1,2,4,2,645.73,2,99,99,99,99,99,2,1,3
2,1,2,4,1,567.32,2,99,99,99,99,99,1,2,3
1,1,2,4,2,645.73,2,99,99,99,99,99,1,2,2
1,1,2,4,2,645.73,2,99,99,99,99,99,1,1,3
2,1,2,4,2,567.32,2,99,99,99,99,99,2,2,2
1,1,2,4,3,410.92,2,99,99,99,99,99,2,1,3
1,1,2,4,2,410.92,2,99,99,99,99,99,2,1,4
1,1,2,4,2,410.92,2,99,99,99,99,99,2,2,4
1,1,2,4,1,410.92,2,99,99,99,99,99,2,2,4
2,1,2,4,2,361.02,2,99,99,99,99,99,2,2,4
1,1,2,4,5,645.73,2,99,99,99,99,99,2,1,4
2,1,3,3,6,223.65,2,99,99,99,99,99,1,1,3
2,1,3,3,2,223.65,2,99,99,99,99,99,2,1,4
1,1,3,3,3,188.56,1,2,99,99,99,99,2,1,3
1,1,3,3,2,188.56,2,99,99,99,99,99,2,1,3
2,1,3,3,1,223.65,2,99,99,99,99,99,2,2,2
2,1,3,3,1,223.65,2,99,99,99,99,99,2,1,3
1,1,3,3,2,188.56,2,99,99,99,99,99,2,2,4
1,1,3,3,2,188.56,2,99,99,99,99,99,2,1,3
2,1,3,3,1,223.65,2,99,99,99,99,99,1,1,4
1,1,3,3,2,188.56,2,99,99,99,99,99,1,1,2
2,1,3,3,3,223.65,2,99,99,99,99,99,1,1,3
2,1,3,3,2,223.65,2,99,99,99,99,99,1,1,3
1,1,3,3,3,188.56,2,99,99,99,99,99,2,1,3
2,1,3,3,2,223.65,2,99,99,99,99,99,2,1,3
2,1,3,3,2,223.65,2,99,99,99,99,99,2,1,3
2,1,3,3,1,223.65,2,99,99,99,99,99,1,1,4
2,1,3,3,4,223.65,2,99,99,99,99,99,2,2,2
1,1,3,3,1,188.56,2,99,99,99,99,99,2,1,4
2,1,3,4,2,241.98,2,99,99,99,99,99,2,1,3
1,1,3,3,1,188.56,2,99,99,99,99,99,2,1,4
1,1,3,4,1,235.3,1,2,99,99,99,99,2,1,1
1,1,3,4,2,235.3,2,99,99,99,99,99,1,1,3
2,1,3,4,6,241.98,2,99,99,99,99,99,2,1,3
2,1,3,4,3,241.98,2,99,99,99,99,99,2,1,2
1,1,3,4,1,235.3,2,99,99,99,99,99,2,1,4
2,1,3,4,1,241.98,2,99,99,99,99,99,2,1,3
1,1,3,3,2,188.56,2,99,99,99,99,99,2,1,4
1,1,3,3,2,188.56,1,2,99,99,99,99,1,1,2
1,1,3,4,1,235.3,2,99,99,99,99,99,2,1,2
1,1,3,4,2,235.3,2,99,99,99,99,99,2,1,4
1,1,3,4,1,235.3,1,2,99,99,99,99,1,1,3
1,1,3,4,2,235.3,2,99,99,99,99,99,2,2,3
1,1,3,4,2,235.3,2,99,99,99,99,99,2,1,4
2,1,3,4,1,241.98,2,99,99,99,99,99,2,2,3
1,1,3,4,2,235.3,2,99,99,99,99,99,1,1,3
1,1,3,4,3,235.3,2,99,99,99,99,99,2,1,3
2,1,3,4,3,241.98,2,99,99,99,99,99,2,1,3
1,1,3,4,2,235.3,2,99,99,99,99,99,2,1,4
2,1,3,4,2,241.98,2,99,99,99,99,99,2,1,3
1,1,3,4,3,235.3,2,99,99,99,99,99,1,1,3
2,1,3,4,2,241.98,2,99,99,99,99,99,1,1,4
2,1,1,2,2,131.58,2,99,99,99,99,99,2,1,3
2,1,1,2,1,131.58,2,99,99,99,99,99,2,1,4
1,1,1,2,1,128.89,2,99,99,99,99,99,2,1,4
1,1,1,2,2,128.89,2,99,99,99,99,99,1,1,4
1,1,1,2,1,128.89,2,99,99,99,99,99,2,1,2
1,1,1,2,2,128.89,2,99,99,99,99,99,2,1,4
2,1,1,2,2,131.58,2,99,99,99,99,99,2,1,4
2,1,1,2,2,131.58,2,99,99,99,99,99,2,1,4
2,1,1,2,2,131.58,2,99,99,99,99,99,2,1,3
1,1,1,2,2,128.89,2,99,99,99,99,99,2,1,3
2,1,1,2,1,131.58,2,99,99,99,99,99,2,1,4
1,1,1,2,1,128.89,2,99,99,99,99,99,2,1,3
2,1,1,2,2,131.58,2,99,99,99,99,99,2,1,3
1,1,1,2,2,128.89,2,99,99,99,99,99,2,1,3
2,1,1,2,1,131.58,2,99,99,99,99,99,2,1,3
2,1,1,2,2,131.58,2,99,99,99,99,99,2,1,4
1,1,1,2,2,128.89,2,99,99,99,99,99,1,1,3
1,1,1,2,2,128.89,2,99,99,99,99,99,2,1,4
1,1,1,2,1,128.89,2,99,99,99,99,99,2,1,4
2,1,1,2,2,131.58,2,99,99,99,99,99,2,1,3
1,1,1,2,4,128.89,2,99,99,99,99,99,2,1,2
2,1,1,2,2,131.58,2,99,99,99,99,99,2,1,4
